car,68
Type,confidence_value
car,98
Type,confidence_value
motorbike,69
Type,confidence_value
motorbike,77
Type,confidence_value
motorbike,75
Type,confidence_value
motorbike,96
Type,confidence_value
car,91
Type,confidence_value
car,74
Type,confidence_value
car,98
Type,confidence_value
car,56
Type,confidence_value
car,59
Type,confidence_value
car,68
Type,confidence_value
car,98
Type,confidence_value
motorbike,76
Type,confidence_value
motorbike,59
Type,confidence_value
motorbike,70
Type,confidence_value
motorbike,95
Type,confidence_value
car,79
Type,confidence_value
car,74
Type,confidence_value
car,98
Type,confidence_value
car,76
Type,confidence_value
car,98
Type,confidence_value
motorbike,79
Type,confidence_value
motorbike,81
Type,confidence_value
motorbike,68
Type,confidence_value
motorbike,96
Type,confidence_value
car,73
Type,confidence_value
car,71
Type,confidence_value
car,98
Type,confidence_value
car,53
Type,confidence_value
car,80
Type,confidence_value
car,98
Type,confidence_value
motorbike,80
Type,confidence_value
motorbike,87
Type,confidence_value
motorbike,73
Type,confidence_value
motorbike,95
Type,confidence_value
car,86
Type,confidence_value
car,77
Type,confidence_value
car,97
Type,confidence_value
car,51
Type,confidence_value
car,80
Type,confidence_value
car,98
Type,confidence_value
motorbike,83
Type,confidence_value
motorbike,83
Type,confidence_value
motorbike,86
Type,confidence_value
motorbike,91
Type,confidence_value
car,66
Type,confidence_value
car,86
Type,confidence_value
car,98
Type,confidence_value
car,67
Type,confidence_value
car,98
Type,confidence_value
motorbike,60
Type,confidence_value
motorbike,81
Type,confidence_value
motorbike,63
Type,confidence_value
motorbike,75
Type,confidence_value
motorbike,91
Type,confidence_value
car,85
Type,confidence_value
truck,71
Type,confidence_value
car,98
Type,confidence_value
car,60
Type,confidence_value
car,98
Type,confidence_value
motorbike,61
Type,confidence_value
motorbike,79
Type,confidence_value
motorbike,66
Type,confidence_value
motorbike,71
Type,confidence_value
motorbike,89
Type,confidence_value
car,81
Type,confidence_value
car,74
Type,confidence_value
car,98
Type,confidence_value
car,55
Type,confidence_value
car,97
Type,confidence_value
motorbike,63
Type,confidence_value
motorbike,64
Type,confidence_value
motorbike,80
Type,confidence_value
motorbike,78
Type,confidence_value
motorbike,97
Type,confidence_value
car,71
Type,confidence_value
car,64
Type,confidence_value
car,99
Type,confidence_value
car,60
Type,confidence_value
car,98
Type,confidence_value
motorbike,62
Type,confidence_value
motorbike,64
Type,confidence_value
motorbike,85
Type,confidence_value
motorbike,86
Type,confidence_value
motorbike,96
Type,confidence_value
car,70
Type,confidence_value
car,79
Type,confidence_value
car,99
Type,confidence_value
car,65
Type,confidence_value
car,98
Type,confidence_value
motorbike,65
Type,confidence_value
motorbike,75
Type,confidence_value
motorbike,87
Type,confidence_value
motorbike,87
Type,confidence_value
motorbike,96
Type,confidence_value
car,98
Type,confidence_value
truck,68
Type,confidence_value
car,97
Type,confidence_value
motorbike,84
Type,confidence_value
motorbike,85
Type,confidence_value
car,96
Type,confidence_value
truck,78
Type,confidence_value
car,96
Type,confidence_value
motorbike,86
Type,confidence_value
motorbike,85
Type,confidence_value
car,96
Type,confidence_value
truck,63
Type,confidence_value
car,96
Type,confidence_value
motorbike,86
Type,confidence_value
motorbike,69
Type,confidence_value
car,98
Type,confidence_value
truck,76
Type,confidence_value
car,98
Type,confidence_value
motorbike,64
Type,confidence_value
motorbike,85
Type,confidence_value
car,99
Type,confidence_value
truck,79
Type,confidence_value
car,98
Type,confidence_value
motorbike,93
Type,confidence_value
car,99
Type,confidence_value
truck,83
Type,confidence_value
car,97
Type,confidence_value
motorbike,93
Type,confidence_value
car,98
Type,confidence_value
truck,79
Type,confidence_value
car,96
Type,confidence_value
motorbike,93
Type,confidence_value
car,98
Type,confidence_value
truck,68
Type,confidence_value
car,97
Type,confidence_value
motorbike,84
Type,confidence_value
motorbike,85
Type,confidence_value
car,96
Type,confidence_value
truck,78
Type,confidence_value
car,96
Type,confidence_value
motorbike,86
Type,confidence_value
motorbike,85
Type,confidence_value
car,96
Type,confidence_value
truck,63
Type,confidence_value
car,96
Type,confidence_value
motorbike,86
Type,confidence_value
motorbike,69
Type,confidence_value
car,98
Type,confidence_value
truck,76
Type,confidence_value
car,98
Type,confidence_value
motorbike,64
Type,confidence_value
motorbike,85
Type,confidence_value
car,99
Type,confidence_value
truck,79
Type,confidence_value
car,98
Type,confidence_value
motorbike,93
Type,confidence_value
car,99
Type,confidence_value
truck,83
Type,confidence_value
car,97
Type,confidence_value
motorbike,93
Type,confidence_value
car,98
Type,confidence_value
truck,79
Type,confidence_value
car,96
Type,confidence_value
motorbike,93
Type,confidence_value
car,99
Type,confidence_value
truck,83
Type,confidence_value
car,95
Type,confidence_value
motorbike,85
Type,confidence_value
car,99
Type,confidence_value
truck,89
Type,confidence_value
car,96
Type,confidence_value
car,54
Type,confidence_value
motorbike,74
